2020-05-10 17:51:58,4739.1917N,12218.3187W
2020-05-10 17:52:01,4739.1917N,12218.3186W
2020-05-10 17:52:04,4739.1916N,12218.3186W
2020-05-10 17:52:06,4739.1916N,12218.3185W
2020-05-10 17:52:10,4739.1915N,12218.3184W
2020-05-10 17:52:13,4739.1915N,12218.3183W
2020-05-10 17:52:16,4739.1915N,12218.3182W
2020-05-10 17:52:19,4739.1914N,12218.3181W
2020-05-10 17:52:21,4739.1914N,12218.3181W
2020-05-10 17:52:24,4739.1913N,12218.3165W
2020-05-10 17:52:27,4739.1926N,12218.3121W
2020-05-10 17:52:31,4739.1937N,12218.3077W
2020-05-10 17:52:33,4739.1949N,12218.3002W
2020-05-10 17:52:36,4739.1953N,12218.3033W
2020-05-10 17:52:39,4739.1915N,12218.3141W
2020-05-10 17:52:42,4739.1916N,12218.3172W
2020-05-10 17:52:46,4739.1915N,12218.3190W
2020-05-10 17:52:48,4739.1912N,12218.3189W
2020-05-10 17:52:51,4739.1903N,12218.3163W
2020-05-10 17:52:54,4739.1903N,12218.3154W
2020-05-10 17:52:58,4739.1890N,12218.3131W
2020-05-10 17:53:01,4739.1899N,12218.3158W
2020-05-10 17:53:03,4739.1884N,12218.3135W
2020-05-10 17:53:06,4739.1886N,12218.3147W
2020-05-10 17:53:10,4739.1880N,12218.3187W
2020-05-10 17:53:13,4739.1883N,12218.3206W
2020-05-10 17:53:16,4739.1892N,12218.3208W
2020-05-10 17:53:18,4739.1909N,12218.3225W
2020-05-10 17:53:21,4739.1918N,12218.3239W
2020-05-10 17:53:25,4739.1924N,12218.3245W
2020-05-10 17:53:28,4739.1933N,12218.3254W
2020-05-10 17:53:31,4739.1966N,12218.3226W
2020-05-10 17:53:34,4739.1916N,12218.3170W
2020-05-10 17:53:36,4739.1895N,12218.3161W
2020-05-10 17:53:40,4739.1890N,12218.3151W
2020-05-10 17:53:43,4739.1902N,12218.3172W
2020-05-10 17:53:46,4739.1903N,12218.3173W
2020-05-10 17:53:49,4739.1905N,12218.3183W
2020-05-10 17:53:51,4739.1905N,12218.3183W
2020-05-10 17:53:55,4739.1905N,12218.3183W
2020-05-10 17:53:58,4739.1905N,12218.3183W
2020-05-10 17:54:01,4739.1905N,12218.3183W
2020-05-10 17:54:04,4739.1905N,12218.3184W
2020-05-10 17:54:06,4739.1908N,12218.3190W
2020-05-10 17:54:10,4739.1914N,12218.3194W
2020-05-10 17:54:13,4739.1919N,12218.3199W
2020-05-10 17:54:16,4739.1908N,12218.3197W
2020-05-10 17:54:19,4739.1880N,12218.3210W
2020-05-10 17:54:21,4739.1848N,12218.3236W
2020-05-10 17:54:25,4739.1742N,12218.3306W
2020-05-10 17:54:28,4739.1650N,12218.3379W
2020-05-10 17:54:31,4739.1555N,12218.3472W
2020-05-10 17:54:34,4739.1467N,12218.3581W
2020-05-10 17:54:36,4739.1419N,12218.3640W
2020-05-10 17:54:40,4739.1321N,12218.3635W
2020-05-10 17:54:43,4739.1245N,12218.3563W
2020-05-10 17:54:46,4739.1172N,12218.3489W
2020-05-10 17:54:49,4739.1087N,12218.3353W
2020-05-10 17:54:51,4739.1027N,12218.3238W
2020-05-10 17:54:55,4739.0940N,12218.3013W
2020-05-10 17:54:58,4739.0854N,12218.2889W
2020-05-10 17:55:01,4739.0824N,12218.2747W
2020-05-10 17:55:04,4739.0886N,12218.2623W
2020-05-10 17:55:06,4739.0925N,12218.2529W
2020-05-10 17:55:10,4739.1053N,12218.2370W
2020-05-10 17:55:13,4739.1229N,12218.2330W
2020-05-10 17:55:16,4739.1388N,12218.2319W
2020-05-10 17:55:19,4739.1537N,12218.2270W
2020-05-10 17:55:21,4739.1621N,12218.2213W
2020-05-10 17:55:25,4739.1796N,12218.2121W
2020-05-10 17:55:28,4739.1966N,12218.2089W
2020-05-10 17:55:31,4739.2132N,12218.2065W
2020-05-10 17:55:33,4739.2283N,12218.2070W
2020-05-10 17:55:36,4739.2386N,12218.2071W
2020-05-10 17:55:39,4739.2627N,12218.2007W
2020-05-10 17:55:43,4739.2814N,12218.1971W
2020-05-10 17:55:46,4739.3000N,12218.1918W
2020-05-10 17:55:49,4739.3190N,12218.1865W
2020-05-10 17:55:51,4739.3316N,12218.1836W
2020-05-10 17:55:55,4739.3566N,12218.1756W
2020-05-10 17:55:58,4739.3719N,12218.1717W
2020-05-10 17:56:01,4739.3863N,12218.1669W
2020-05-10 17:56:03,4739.4054N,12218.1625W
2020-05-10 17:56:06,4739.4181N,12218.1548W
2020-05-10 17:56:10,4739.4453N,12218.1506W
2020-05-10 17:56:13,4739.4638N,12218.1519W
2020-05-10 17:56:16,4739.4780N,12218.1562W
2020-05-10 17:56:19,4739.4830N,12218.1582W
2020-05-10 17:56:21,4739.4827N,12218.1580W
2020-05-10 17:56:25,4739.4823N,12218.1575W
2020-05-10 17:56:28,4739.4823N,12218.1593W
2020-05-10 17:56:31,4739.4782N,12218.1693W
2020-05-10 17:56:34,4739.4690N,12218.1844W
2020-05-10 17:56:36,4739.4650N,12218.1979W
2020-05-10 17:56:40,4739.4574N,12218.2294W
2020-05-10 17:56:42,4739.4524N,12218.2530W
2020-05-10 17:56:46,4739.4452N,12218.2699W
2020-05-10 17:56:48,4739.4424N,12218.2784W
2020-05-10 17:56:51,4739.4393N,12218.2837W
2020-05-10 17:56:55,4739.4266N,12218.2909W
2020-05-10 17:56:58,4739.4137N,12218.2964W
2020-05-10 17:57:01,4739.3976N,12218.2924W
2020-05-10 17:57:04,4739.3814N,12218.2844W
2020-05-10 17:57:06,4739.3712N,12218.2811W
2020-05-10 17:57:10,4739.3509N,12218.2755W
2020-05-10 17:57:13,4739.3349N,12218.2737W
2020-05-10 17:57:16,4739.3160N,12218.2706W
2020-05-10 17:57:19,4739.3019N,12218.2713W
2020-05-10 17:57:21,4739.2962N,12218.2749W
2020-05-10 17:57:25,4739.2824N,12218.2890W
2020-05-10 17:57:27,4739.2693N,12218.2999W
2020-05-10 17:57:31,4739.2542N,12218.3061W
2020-05-10 17:57:34,4739.2389N,12218.3070W
2020-05-10 17:57:36,4739.2295N,12218.3067W
2020-05-10 17:57:40,4739.2099N,12218.3074W
2020-05-10 17:57:43,4739.1965N,12218.3116W
2020-05-10 17:57:46,4739.1895N,12218.3173W
2020-05-10 17:57:49,4739.1880N,12218.3208W
2020-05-10 17:57:51,4739.1893N,12218.3235W
2020-05-10 17:57:55,4739.1932N,12218.3247W
2020-05-10 17:57:58,4739.1936N,12218.3248W
2020-05-10 17:58:01,4739.1941N,12218.3251W
2020-05-10 17:58:04,4739.1943N,12218.3252W
2020-05-10 17:58:06,4739.1943N,12218.3251W
2020-05-10 17:58:10,4739.1942N,12218.3254W
2020-05-10 17:58:13,4739.1950N,12218.3249W
2020-05-10 17:58:16,4739.1948N,12218.3235W
2020-05-10 17:58:19,4739.1948N,12218.3236W
2020-05-10 17:58:21,4739.1948N,12218.3236W
2020-05-10 17:58:25,4739.1948N,12218.3235W
2020-05-10 17:58:28,4739.1948N,12218.3235W
2020-05-10 17:58:31,4739.1948N,12218.3235W
2020-05-10 17:58:34,4739.1948N,12218.3235W
2020-05-10 17:58:36,4739.1948N,12218.3235W
2020-05-10 17:58:40,4739.1947N,12218.3232W
2020-05-10 17:58:43,4739.1946N,12218.3226W
2020-05-10 17:58:46,4739.1951N,12218.3223W
2020-05-10 17:58:49,4739.1954N,12218.3220W
2020-05-10 17:58:51,4739.1955N,12218.3220W
2020-05-10 17:58:54,4739.1955N,12218.3220W
2020-05-10 17:58:57,4739.1955N,12218.3221W
2020-05-10 17:59:01,4739.1955N,12218.3221W
2020-05-10 17:59:04,4739.1952N,12218.3220W
2020-05-10 17:59:06,4739.1950N,12218.3219W
2020-05-10 17:59:10,4739.1932N,12218.3210W
2020-05-10 17:59:13,4739.1899N,12218.3197W
2020-05-10 17:59:16,4739.1895N,12218.3192W
2020-05-10 17:59:18,4739.1893N,12218.3187W
2020-05-10 17:59:21,4739.1895N,12218.3188W
2020-05-10 17:59:24,4739.1907N,12218.3189W
2020-05-10 17:59:28,4739.1918N,12218.3192W
2020-05-10 17:59:31,4739.1930N,12218.3194W
2020-05-10 17:59:34,4739.1946N,12218.3204W
2020-05-10 17:59:36,4739.1946N,12218.3204W
2020-05-10 17:59:39,4739.1946N,12218.3204W
2020-05-10 17:59:42,4739.1946N,12218.3204W
2020-05-10 17:59:46,4739.1946N,12218.3204W
2020-05-10 17:59:49,4739.1946N,12218.3204W
2020-05-10 17:59:51,4739.1946N,12218.3204W
2020-05-10 17:59:55,4739.1946N,12218.3204W
2020-05-10 17:59:58,4739.1946N,12218.3204W
2020-05-10 18:00:01,4739.1946N,12218.3204W
